,compiler,cluster,source_file,name,median_ns,mean_ns,variance_ns,impl,kernel,median_cpp_ns,median_kernel_ns,median_kernel_cpp_ns,num_impls,norm_runtime,speedup_over_median,norm_cpp_runtime,speedup_over_cpp_median
1458,intel,amd_epyc,runtimes_v7f_default.csv,dace_s173,344805000.0,344244454.54545456,1133093872727.275,dace,s173,425322706.0,385063853.0,425322706.0,2,0.8954488906545066,1.1167583213700498,0.8106903185178174,1.2335166427400994
1459,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s173,344990627.0,345059544.0,205251325836.0015,cpp,s173,344990627.0,344180813.5,344990627.0,2,1.0023528722933883,0.9976526507196962,1.0,1.0
1460,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s343,345648752.0,344970231.45454544,6665387804903.178,cpp,s343,345648752.0,212155626.0,345648752.0,2,1.6292226537513552,0.6137896485157858,1.0,1.0
1461,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s1421,347795500.0,347858900.0,200957211111.1148,dace,s1421,273693604.0,309367575.0,270939650.0,2,1.1242144558944163,0.8895099994105732,1.283664092723232,0.7790199988211464
1462,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s341,347992786.0,348631122.8181818,3776096593878.5557,cpp,s341,347992786.0,341865143.0,347992786.0,2,1.017924152624124,0.9823914654368726,1.0,1.0
1463,intel,intel_xeon,runtimes_v7f_force_width_512.csv,dace_s443,348073000.0,348943909.09090906,5993333090909.05,dace,s443,350427917.0,349250458.5,350427917.0,2,0.9966286128726729,1.003382791828151,0.9932798818651197,1.006765583656302
1464,llvm,amd_epyc,runtimes_v7f_default.csv,dace_s343,348319000.0,348357545.45454544,455088872727.2757,dace,s343,412803665.0,380561332.5,412803665.0,2,0.9152769087489991,1.0925655290121985,0.8437885356468432,1.1851310580243972
1465,llvm,intel_xeon,runtimes_v7f_default.csv,dace_s113,350090000.0,350086900.0,769203655555.5728,dace,s113,351285921.0,350687960.5,351285921.0,2,0.9982948929893475,1.0017080193664487,0.9965955908605856,1.0034160387328972
1466,intel,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s443,350427917.0,350386958.27272725,36152412098.42125,cpp,s443,350427917.0,349250458.5,350427917.0,2,1.003371387127327,0.9966399409325599,1.0,1.0
1467,llvm,intel_xeon,runtimes_v7f_default.csv,cpp_s113,351285921.0,351430908.45454544,681851482080.0609,cpp,s113,351285921.0,350687960.5,351285921.0,2,1.0017051070106526,0.9982977954302928,1.0,1.0
1468,gcc,amd_epyc,runtimes_v7f_default.csv,dace_s341,351311000.0,351387272.72727275,1336308018181.8293,dace,s341,355716986.0,353513993.0,355716986.0,2,0.9937683004248151,1.0062707771746402,0.9876137880016784,1.0125415543492802
1469,gcc,amd_epyc,runtimes_v7f_default.csv,cpp_s173,353577617.0,353645054.0,64099733093.19942,cpp,s173,353577617.0,397244558.5,353577617.0,2,0.8900754193716665,1.1235002992285001,1.0,1.0
1470,llvm,amd_epyc,runtimes_v7f_default.csv,dace_s352,353606000.0,352917000.0,2003619800000.0078,dace,s352,357946553.0,355776276.5,357946553.0,2,0.9938998841593644,1.0061375556410241,0.9878737399099915,1.0122751112820483
1471,intel,amd_epyc,runtimes_v7f_default.csv,dace_s352,353735000.0,353657272.72727275,1309645418181.8174,dace,s352,360568852.0,357151926.0,360568852.0,2,0.990432850136723,1.0096595643631532,0.9810470262140114,1.0193191287263064
1472,llvm,intel_xeon,runtimes_v7f_.csv,dace_s161,354630000.0,3298143636.3636365,1.2063490047495378e+20,dace,s161,356095604.0,355362802.0,356095604.0,2,0.9979378764578741,1.002066384682627,0.9958842401210883,1.004132769365254
1473,intel,intel_xeon,runtimes_v7f_default.csv,dace_s113,355143000.0,355446100.0,806728322222.231,dace,s113,358338363.0,356740681.5,358338363.0,2,0.995521448539925,1.0044986991155676,0.9910828330708202,1.008997398231135
1474,llvm,intel_xeon,runtimes_v7f_default.csv,dace_s241,355405000.0,431037090.90909094,3.233502885389091e+16,dace,s241,359076077.0,356898323.5,358391647.0,2,0.9958158293226054,1.0042017515229105,0.9916665273172508,1.008403503045821
1475,gcc,amd_epyc,runtimes_v7f_default.csv,cpp_s341,355716986.0,355883990.09090906,322198250766.083,cpp,s341,355716986.0,353513993.0,355716986.0,2,1.0062316995751848,0.9938068940008392,1.0,1.0
1476,llvm,intel_xeon,runtimes_v7f_.csv,cpp_s161,356095604.0,3725814990.181818,1.518682046679444e+20,cpp,s161,356095604.0,355362802.0,356095604.0,2,1.0020621235421259,0.9979421200605442,1.0,1.0
1477,gcc,amd_epyc,runtimes_v7f_default.csv,dace_s342,356201500.0,356489800.0,777090844444.4473,dace,s342,361803707.0,358986332.0,361771164.0,2,0.9922425124530925,1.0078181366445678,0.9846044556497598,1.0156362732891355
1478,gcc,amd_epyc,runtimes_v7f_default.csv,dace_s352,356370000.0,356656600.0,978821155555.567,dace,s352,472402611.0,409981621.0,463593242.0,2,0.8692340869592298,1.1504380868198782,0.7687126724767916,1.3008761736397565
1479,gcc,amd_epyc,runtimes_v7f_default.csv,cpp_s116,356672419.0,360618292.90909094,86871413104074.25,cpp,s116,356672419.0,379874709.5,356672419.0,2,0.938921202386599,1.0650521017718502,1.0,1.0
1480,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s352,357946553.0,357062092.1818182,6894842516769.554,cpp,s352,357946553.0,355776276.5,357946553.0,2,1.0061001158406355,0.9939368699549957,1.0,1.0
1481,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s342,358260342.0,359388307.45454544,4438278948523.697,cpp,s342,358260342.0,350926921.0,358260342.0,2,1.0208972881849665,0.9795304694930481,1.0,1.0
1482,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s113,358338363.0,358615044.27272725,1153122645058.797,cpp,s113,358338363.0,356740681.5,358338363.0,2,1.0044785514600751,0.9955414165354102,1.0,1.0
1483,llvm,intel_xeon,runtimes_v7f_.csv,cpp_s241,358391647.0,437779305.90909094,3.11599971141096e+16,cpp,s241,358391647.0,356898323.5,358391647.0,2,1.0041841706773946,0.9958332636586253,1.0,1.0
1484,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s161,358473864.0,358512866.45454544,22277061789.473534,cpp,s161,358473864.0,347950432.0,358473864.0,2,1.0302440549922927,0.9706437956659513,1.0,1.0
1485,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s127,359550841.0,360223232.54545456,2065532357323.2454,cpp,s127,359550841.0,312258920.5,359550841.0,2,1.1514509831273179,0.8684694482469588,1.0,1.0
1486,llvm,amd_epyc,runtimes_v7f_default.csv,dace_s351,359835000.0,359802000.0,115762400000.00298,dace,s351,361686116.0,360760558.0,361686116.0,2,0.9974344257445128,1.0025721733572333,0.9948819821438764,1.0051443467144663
1487,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s352,360568852.0,360049839.09090906,3132844933743.7,cpp,s352,360568852.0,357151926.0,360568852.0,2,1.009567149863277,0.9905235131070057,1.0,1.0
1488,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s351,361686116.0,361691102.09090906,25470914586.691113,cpp,s351,361686116.0,360760558.0,361686116.0,2,1.0025655742554873,0.9974409910719382,1.0,1.0
1489,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s342,361771164.0,361591102.27272725,826782145259.418,cpp,s342,361771164.0,358986332.0,361771164.0,2,1.0077574875469075,0.99230222782488,1.0,1.0
1490,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s161,362475000.0,362738300.0,841481122222.2256,dace,s161,226731821.0,294422131.0,226369262.0,2,1.2311404674942727,0.8122549996551486,1.6012553859896403,0.6245099993102973
1491,llvm,intel_xeon,runtimes_v7f_default.csv,dace_s254,362522000.0,362758454.54545456,1484004672727.2593,dace,s254,382064817.0,372293408.5,382064817.0,2,0.9737534743379697,1.0269539738277953,0.9488494723134897,1.0539079476555906
1492,intel,intel_xeon,runtimes_v7f_default.csv,dace_s254,363207000.0,363405909.09090906,1170910490909.0903,dace,s254,383898809.0,373552904.5,383898809.0,2,0.9723040448210463,1.028484870886299,0.9461008773278065,1.056969741772598
1493,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s341,365365692.0,367470626.3636364,26470512635307.32,cpp,s341,365365692.0,367738846.0,365365692.0,2,0.9935466322750139,1.0064952841822927,1.0,1.0
1494,gcc,amd_epyc,runtimes_v7f_default.csv,dace_s1161,368088500.0,368072300.0,324826455555.5508,dace,s1161,155465399.0,261776949.5,155465399.0,2,1.4061150177777588,0.7111793753404412,2.367655454960753,0.42235875068088247
1495,llvm,amd_epyc,runtimes_v7f_default.csv,dace_s342,369147000.0,369127300.0,957847122222.2125,dace,s342,372199284.0,370673142.0,372199284.0,2,0.9958827823570773,1.0041342392055197,0.9917993286628676,1.0082684784110396
1496,llvm,amd_epyc,runtimes_v7f_default.csv,dace_s341,370112000.0,370123300.0,173370899999.99786,dace,s341,365365692.0,367738846.0,365365692.0,2,1.006453367724986,0.9935880111966108,1.0129905683645852,0.9871760223932216
1497,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s113,370703164.0,371119361.1818182,1706400894400.0583,cpp,s113,370703164.0,376893832.0,370703164.0,2,0.9835745043447673,1.0166997981166408,1.0,1.0
1498,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s271,371090910.0,371048732.0,65181088512.997314,cpp,s271,371090910.0,318203455.0,371090910.0,2,1.166206413440734,0.8574811358219473,1.0,1.0
1499,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s241,372192000.0,440808545.45454544,2.7058627492872724e+16,dace,s241,373137781.0,372664890.5,373137781.0,2,0.9987310570111246,1.0012705552510532,0.9974653303735008,1.0025411105021065
1500,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s342,372199284.0,370575035.0,16832932557065.006,cpp,s342,372199284.0,370673142.0,372199284.0,2,1.0041172176429227,0.9958996643314338,1.0,1.0
1501,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s241,373137781.0,449038486.09090906,3.3181848580713204e+16,cpp,s241,373137781.0,372664890.5,373137781.0,2,1.0012689429888755,0.9987326651867504,1.0,1.0
1502,gcc,amd_epyc,runtimes_v7f_default.csv,cpp_s323,373604428.0,373700073.3636364,218807421097.05133,cpp,s323,373604428.0,253878714.0,373604428.0,2,1.4715862630373966,0.6795388249520425,1.0,1.0
1503,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s351,376252748.0,376326562.54545456,118842730203.87485,cpp,s351,376252748.0,376580124.0,376252748.0,2,0.9991306604381489,1.000870095970701,1.0,1.0
1504,intel,amd_epyc,runtimes_v7f_default.csv,dace_s351,376907500.0,376800600.0,74020933333.33328,dace,s351,376252748.0,376580124.0,376252748.0,2,1.000869339561851,0.9991314155329889,1.0017401919414022,0.9982628310659777
1505,gcc,amd_epyc,runtimes_v7f_default.csv,cpp_s271,377270071.0,378317463.1818182,6100228405994.1455,cpp,s271,377270071.0,315750035.5,377270071.0,2,1.1948377785693076,0.8369336975580022,1.0,1.0
1506,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s271,378291958.0,378100994.54545456,867853185352.8422,cpp,s271,378291958.0,316226479.0,378291958.0,2,1.196269076505766,0.835932332983933,1.0,1.0
1507,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s1112,378737014.0,379507142.72727275,4400792037620.61,cpp,s1112,378737014.0,330838507.0,378737014.0,2,1.144779117262792,0.8735309588726915,1.0,1.0
1508,llvm,intel_xeon,runtimes_v7f_default.csv,cpp_s254,382064817.0,381926471.1818182,324628817625.1622,cpp,s254,382064817.0,372293408.5,382064817.0,2,1.0262465256620303,0.9744247361567449,1.0,1.0
1509,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s124,382212000.0,382149000.0,528709200000.0041,dace,s124,99356213.0,240784106.5,99356213.0,2,1.5873639068449064,0.6299752663443324,3.846885750365707,0.2599505326886649
1510,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s254,382898500.0,383733500.0,8152690499999.982,dace,s254,387224685.0,385061592.5,387224685.0,2,0.994382476616387,1.0056492582237853,0.9888277138116853,1.0112985164475703
1511,gcc,intel_xeon,runtimes_v7f_default.csv,dace_s113,383084500.0,383547400.0,1715449377777.7803,dace,s113,370703164.0,376893832.0,370703164.0,2,1.0164254956552328,0.9838399413184298,1.0333995962332816,0.9676798826368594
1512,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s254,383898809.0,383845121.72727275,381046357843.8209,cpp,s254,383898809.0,373552904.5,383898809.0,2,1.0276959551789537,0.9730504386639032,1.0,1.0
1513,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s1161,387042290.0,387304615.72727275,815870683878.8292,cpp,s1161,387042290.0,388641645.0,387042290.0,2,0.9958847565087885,1.0041322487007815,1.0,1.0
1514,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s254,387224685.0,387374277.54545456,398912946361.47235,cpp,s254,387224685.0,385061592.5,387224685.0,2,1.0056175233836129,0.9944138569058426,1.0,1.0
1515,llvm,amd_epyc,runtimes_v7f_default.csv,dace_s1161,390241000.0,390045909.09090906,613339490909.0906,dace,s1161,387042290.0,388641645.0,387042290.0,2,1.0041152434912115,0.9959016223308161,1.008264497401563,0.9918032446616322
1516,llvm,amd_epyc,runtimes_v7f_default.csv,dace_s1251,392182000.0,393005454.54545456,3489211472727.2783,dace,s1251,399935464.0,396058732.0,399935464.0,2,0.9902117244570686,1.0098850329693867,0.980613212135646,1.0197700659387734
1517,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s431,397106500.0,401771700.0,64630191566666.625,dace,s431,421498942.0,409302721.0,421498942.0,2,0.9702024433890827,1.030712720642951,0.9421292924621386,1.0614254412859019
1518,gcc,amd_epyc,runtimes_v7f_default.csv,cpp_s1251,399421703.0,399583370.0,142400359809.80536,cpp,s1251,399421703.0,401691101.5,399421703.0,2,0.9943503889144529,1.005681710540401,1.0,1.0
1519,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s1251,399935464.0,400001774.6363636,59898243644.053024,cpp,s1251,399935464.0,396058732.0,399935464.0,2,1.0097882755429313,0.990306606067823,1.0,1.0
1520,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s1251,401329278.0,401529432.3636364,641277914603.8651,cpp,s1251,401329278.0,402813639.0,401329278.0,2,0.9963150180225153,1.0036986112934427,1.0,1.0
1521,gcc,amd_epyc,runtimes_v7f_default.csv,dace_s116,403077000.0,406262454.54545456,69069967472727.27,dace,s116,356672419.0,379874709.5,356672419.0,2,1.061078797613401,0.9424370765387259,1.1301042035437003,0.8848741530774517
1522,gcc,amd_epyc,runtimes_v7f_default.csv,dace_s1251,403960500.0,404165400.0,400062044444.44507,dace,s1251,399421703.0,401691101.5,399421703.0,2,1.005649611085547,0.9943821277080308,1.011363421080802,0.9887642554160617
1523,intel,amd_epyc,runtimes_v7f_default.csv,dace_s1251,404298000.0,403888090.90909094,901456690909.1097,dace,s1251,401329278.0,402813639.0,401329278.0,2,1.0036849819774847,0.9963285472596946,1.0073972225868855,0.9926570945193892
1524,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s343,412803665.0,412750517.45454544,1418715375478.876,cpp,s343,412803665.0,380561332.5,412803665.0,2,1.0847230912510009,0.9218942678234215,1.0,1.0
1525,llvm,amd_epyc,runtimes_v7f_default.csv,dace_s2233,412860500.0,412760100.0,923528099999.9972,dace,s2233,417484722.0,415172611.0,417484722.0,2,0.9944309645223682,1.0056002233199834,0.9889236138322686,1.0112004466399667
1526,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s2233,413503500.0,413931900.0,1411474988888.8809,dace,s2233,428257563.0,418792811.5,424082123.0,2,0.987370099593985,1.0127914552113828,0.9750552489098909,1.0255829104227654
1527,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s311,414041758.0,423186859.0,896190413705981.6,cpp,s311,414041758.0,414041758.0,414041758.0,1,1.0,1.0,1.0,1.0
1528,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,dace_s161,414669000.0,414556181.8181818,144294363636.3714,dace,s161,208272565.0,309165873.0,203662746.0,2,1.3412508824995701,0.7455726688033106,2.0360571982074718,0.49114533760662116
1529,intel,amd_epyc,runtimes_v7f_default.csv,dace_s161,414670500.0,413977600.0,2568085822222.2373,dace,s161,415522252.0,415096376.0,415522252.0,2,0.9989740310332172,1.0010270226601603,0.9979501651333946,1.0020540453203206
1530,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s161,415522252.0,415354695.0,1908622629690.0312,cpp,s161,415522252.0,415096376.0,415522252.0,2,1.0010259689667829,0.9989750825666973,1.0,1.0
1531,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s2233,417484722.0,417905834.3636364,2195751858171.235,cpp,s2233,417484722.0,415172611.0,417484722.0,2,1.0055690354776317,0.9944618069161343,1.0,1.0
1532,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s431,421498942.0,441331759.72727275,3686755576397011.0,cpp,s431,421498942.0,409302721.0,421498942.0,2,1.0297975566109174,0.9710646462310693,1.0,1.0
1533,graceclang,arm,runtimes_v8f_intrinsic_neon.csv,dace_s431,422459500.0,428716300.0,230353228455555.4,dace,s431,430740127.0,426194503.0,429929506.0,2,0.9912363886119855,1.0088410912762051,0.9826250445811459,1.0176821825524103
1534,gcc,arm,runtimes_v8f_intrinsic_sve.csv,dace_s1351,422652500.0,424182300.0,17333364900000.023,dace,s1351,433048428.0,427421662.0,432190824.0,2,0.988842020833282,1.0112838845150567,0.9779302949754435,1.0225677690301134
1535,llvm,arm,runtimes_v8f_intrinsic_sve.csv,dace_s431,422659500.0,425358800.0,32518325733333.305,dace,s431,435261163.0,423860656.5,425061813.0,2,0.9971661524098073,1.00284190110479,0.9943483208170478,1.00568380220958
1536,intel,intel_xeon,runtimes_v7f_default.csv,dace_s151,423763000.0,423791545.45454544,86142272727.27281,dace,s151,429727400.0,426745200.0,429727400.0,2,0.9930117550238409,1.007037424220614,0.9861205033702761,1.0140748484412279
1537,gcc,amd_epyc,runtimes_v7f_default.csv,cpp_s2233,424082123.0,423680939.72727275,2021334283218.403,cpp,s2233,424082123.0,418792811.5,424082123.0,2,1.0126299004060149,0.9875276244549455,1.0,1.0
1538,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s431,425061813.0,427448851.54545456,19494153786359.52,cpp,s431,425061813.0,423860656.5,425061813.0,2,1.0028338475901926,0.9971741604085239,1.0,1.0
1539,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s173,425322706.0,425186052.0,747626541444.2451,cpp,s173,425322706.0,385063853.0,425322706.0,2,1.1045511093454934,0.9053451592589087,1.0,1.0
1540,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s1251,426082440.0,426974127.3636364,11789532116913.275,cpp,s1251,426082440.0,481864970.0,426082440.0,2,0.8842361792765305,1.1309195704005075,1.0,1.0
1541,llvm,intel_xeon,runtimes_v7f_.csv,dace_s151,427553500.0,427620727.27272725,490436112554.1247,dace,s151,429764444.5,428658972.25,429764444.5,2,0.9974210915399777,1.0025855764249387,0.9948554504024355,1.0051711528498772
1542,llvm,intel_xeon,runtimes_v7f_.csv,cpp_s1112,428560746.0,428442851.77272725,421012848452.55164,cpp,s1112,428560746.0,345959873.0,428560746.0,2,1.2387585366005727,0.8072598254250752,1.0,1.0
1543,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s431,428848529.0,428898355.45454544,73643985415.475,cpp,s431,428848529.0,433353264.5,428848529.0,2,0.9896049346594918,1.0105042577865528,1.0,1.0
1544,llvm,intel_xeon,runtimes_v7f_default.csv,cpp_s311,428932477.0,428942562.6363636,40022313547.85707,cpp,s311,428932477.0,428932477.0,428932477.0,1,1.0,1.0,1.0,1.0
1545,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s151,429727400.0,429683712.1818182,50171780323.56615,cpp,s151,429727400.0,426745200.0,429727400.0,2,1.0069882449761591,0.9930602516851381,1.0,1.0
1546,llvm,intel_xeon,runtimes_v7f_.csv,cpp_s151,429764444.5,429778607.27272725,536765285301.8214,cpp,s151,429764444.5,428658972.25,429764444.5,2,1.0025789084600223,0.9974277252012178,1.0,1.0
1547,graceclang,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s431,429929506.0,433052685.27272725,46914883871182.766,cpp,s431,429929506.0,426194503.0,429929506.0,2,1.0087636113880145,0.9913125222905729,1.0,1.0
1548,intel,amd_epyc,runtimes_v7f_default.csv,dace_s4112,431946500.0,432554800.0,1226888177777.7764,dace,s4112,477293915.0,454620207.5,477293915.0,2,0.9501260455959825,1.0524919347650692,0.9049905863559983,1.1049838695301386
1549,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s1351,432190824.0,457294706.54545456,5400627575845212.0,cpp,s1351,432190824.0,427421662.0,432190824.0,2,1.011157979166718,0.9889651474877218,1.0,1.0
1550,gcc,amd_epyc,runtimes_v7f_default.csv,cpp_s431,432852744.0,433108665.27272725,280930111638.6151,cpp,s431,432852744.0,467759872.0,432852744.0,2,0.9253738294164746,1.080644349571225,1.0,1.0
1551,llvm,arm,runtimes_v8f_intrinsic_neon.csv,dace_s1251,432873500.0,433715400.0,7122127822222.217,dace,s1251,478331481.0,432927931.5,432982363.0,2,0.999874271221514,1.0001257445881995,0.9997485740545049,1.0002514891763992
