,compiler,cluster,source_file,name,median_ns,mean_ns,variance_ns,impl,kernel
654,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s174,26431606429.0,26403986139.363636,7749031643188634.0,cpp,s174
655,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s175,43102335.0,43215017.72727273,173035003519.61737,cpp,s175
656,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s211,114571937.0,113885080.27272727,16495355623461.38,cpp,s211
657,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s212,85795579.0,86057010.72727273,624463407609.217,cpp,s212
658,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s221,215480522.0,215552954.9090909,56307897180.89148,cpp,s221
659,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s222,130145525.0,131009338.27272727,2990211878889.012,cpp,s222
660,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s2233,46620275.0,46839628.45454545,690114933755.8708,cpp,s2233
661,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s2244,75030713.0,75889006.18181819,3938365047781.5654,cpp,s2244
662,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s2251,94740365.0,94842732.9090909,103012721936.6907,cpp,s2251
663,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s231,484701318.0,487195268.54545456,39692727133872.22,cpp,s231
664,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s233,90760784.0,91133419.63636364,1456994284647.0417,cpp,s233
665,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s235,973151064.0,974707499.5454545,16499645269171.074,cpp,s235
666,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s241,168130840.0,168192586.0909091,256779738156.8838,cpp,s241
667,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s242,32.0,34.90909090909091,93.0909090909091,cpp,s242
668,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s243,144675249.0,143161225.36363637,170690385353961.62,cpp,s243
669,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s244,87708759.0,87756532.72727273,101817959591.21565,cpp,s244
670,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s251,296084596.0,296647941.1818182,3866697562434.532,cpp,s251
671,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s252,53672284.0,53575595.36363637,558927303026.6526,cpp,s252
672,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s253,85955323.0,85907704.81818181,1696894906752.562,cpp,s253
673,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s254,133654942.0,134097371.36363636,6331566669122.271,cpp,s254
674,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s255,39863860.0,40390943.90909091,3316508017889.6953,cpp,s255
675,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s256,37452778.0,37867803.81818182,1481048470763.369,cpp,s256
676,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s258,2592.0,2478.5454545454545,519242.4727272728,cpp,s258
677,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s261,100237101.0,101956908.63636364,17930010060733.65,cpp,s261
678,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s271,244591263.0,244679058.63636363,2250741215613.665,cpp,s271
679,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s272,41907048.0,42788175.45454545,6704825395629.682,cpp,s272
680,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s273,104465532.0,106777985.72727273,41001509024927.445,cpp,s273
681,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s274,200572041.0,242752939.36363637,1.9515684895260228e+16,cpp,s274
682,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s291,66379670.0,66426380.54545455,154482186135.873,cpp,s291
683,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s292,41361135.0,41465570.09090909,46748022980.490875,cpp,s292
684,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s293,20726869.0,20733813.727272727,6396935904.218108,cpp,s293
685,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s311,414041758.0,423186859.0,896190413705981.6,cpp,s311
686,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s3110,144753053.0,145643708.1818182,8651197035723.352,cpp,s3110
687,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s3111,23228497.0,23343073.545454547,60787665929.4731,cpp,s3111
688,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s31111,24262472.0,24418263.272727273,197490403462.41772,cpp,s31111
689,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s3112,41473559.0,41812625.36363637,1305853422088.055,cpp,s3112
690,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s3113,90784338.0,92036998.72727273,10328797529467.61,cpp,s3113
691,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s321,82916881.0,83759744.18181819,8305899336051.162,cpp,s321
692,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s322,103822327.0,104263513.18181819,1890404616573.761,cpp,s322
693,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s323,254537699.0,289207143.27272725,1.327637245141299e+16,cpp,s323
694,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s3251,113318818.0,113974465.18181819,7249575295228.75,cpp,s3251
695,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s331,23683757.0,23824781.727272727,215016255858.21844,cpp,s331
696,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s341,230921207.0,231009201.0,164093931793.19977,cpp,s341
697,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s342,233002371.0,233323705.72727272,1402992557001.8125,cpp,s342
698,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s343,56668919.0,56447043.90909091,303069708794.8909,cpp,s343
699,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s351,343215164.0,344252303.90909094,28835176812876.9,cpp,s351
700,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s352,316539352.0,316855191.8181818,22514886010966.383,cpp,s352
701,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s353,542918307.0,543717191.5454545,30768655109790.812,cpp,s353
702,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s4112,452236042.0,457285107.09090906,136575130795794.34,cpp,s4112
703,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s4113,586031260.0,587739452.8181819,31085997870687.8,cpp,s4113
704,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s4114,548387512.0,575504824.1818181,8860317827535989.0,cpp,s4114
705,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s4115,552723604.0,581600149.7272727,8606231637256563.0,cpp,s4115
706,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s4116,65310.0,70504.90909090909,174947870.09090906,cpp,s4116
707,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s4117,62836620.0,62885765.0,275000671232.00134,cpp,s4117
708,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s4121,64481091.0,90652931.45454545,3747310313924833.5,cpp,s4121
709,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s424,216848431.0,217291548.27272728,3110657833426.991,cpp,s424
710,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s431,421498942.0,441331759.72727275,3686755576397011.0,cpp,s431
711,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s441,66109013.0,66648597.63636363,2431093017997.6553,cpp,s441
712,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s442,53078208.0,53071499.45454545,50811870973.47215,cpp,s442
713,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s443,123257199.0,123290622.36363636,190590261104.0617,cpp,s443
714,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s451,748043331.0,748465261.9090909,1241733212026.2798,cpp,s451
715,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s452,210404289.0,211678726.8181818,12092374688417.795,cpp,s452
716,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s453,69782797.0,69791599.63636364,358123594617.6521,cpp,s453
717,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s471,96844400.0,96865760.45454545,35672500621.6725,cpp,s471
718,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s481,72238706.0,72869592.36363636,4110765899610.2446,cpp,s481
719,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s482,62530861.0,62645307.0,109276509172.40005,cpp,s482
720,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s491,770481448.0,804141449.9090909,1.441126278222066e+16,cpp,s491
721,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s000,97595000.0,97299454.54545455,2032266472727.274,dace,s000
722,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s111,87173000.0,88727818.18181819,26152209963636.363,dace,s111
723,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s1111,127216500.0,129610800.0,51325414844444.44,dace,s1111
724,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s1112,102471500.0,102739200.0,1769395955555.5361,dace,s1112
725,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s1113,67214000.0,67351454.54545455,1058867672727.2747,dace,s1113
726,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s112,121833000.0,121963090.9090909,621425490909.0887,dace,s112
727,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s113,133471000.0,133582200.0,4287189066666.652,dace,s113
728,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s114,587000.0,593090.9090909091,606490909.0909091,dace,s114
729,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s116,243577000.0,248208545.45454547,102570576672727.34,dace,s116
730,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s1161,245806000.0,245978000.0,1152696199999.9958,dace,s1161
731,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s119,76843000.0,81593636.36363636,69565980254545.44,dace,s119
732,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s121,122265500.0,122410400.0,1132400711111.1084,dace,s121
733,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s1213,74870000.0,75139272.72727273,1514873018181.818,dace,s1213
734,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s122,29455000.0,29548636.363636363,124175654545.45471,dace,s122
735,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s1221,43611000.0,43698500.0,102478055555.5573,dace,s1221
736,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s123,150038000.0,150489545.45454547,14357076872727.277,dace,s123
737,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s124,242042000.0,242126090.9090909,89566690909.09013,dace,s124
738,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s125,1232000.0,1369727.2727272727,123878818181.81819,dace,s125
739,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s1251,546385000.0,546837200.0,399959530400000.3,dace,s1251
740,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s126,43484000.0,44024272.72727273,1949970618181.8208,dace,s126
741,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s127,118644000.0,119483900.0,11888233877777.773,dace,s127
742,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s128,128780500.0,128945500.0,1880306500000.0063,dace,s128
743,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s13110,144756000.0,145606727.27272728,7761901418181.814,dace,s13110
744,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s1351,425912500.0,427515200.0,23225505288888.82,dace,s1351
745,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s1421,204714000.0,217023000.0,973472343999999.8,dace,s1421
746,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s151,204339000.0,206082300.0,45649272011111.086,dace,s151
747,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s152,116709500.0,116993200.0,926229955555.5542,dace,s152
748,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s161,244728000.0,244878909.0909091,518500290909.09015,dace,s161
749,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s162,299752000.0,300788454.54545456,4716484472727.296,dace,s162
750,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s171,41055000.0,41119818.18181818,97936563636.36401,dace,s171
751,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s172,41067000.0,41168181.81818182,56978763636.36404,dace,s172
752,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s173,255632000.0,257218400.0,36047627377777.77,dace,s173
753,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s174,25739712000.0,25743756090.909092,356446865890920.7,dace,s174
754,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s175,41089000.0,41154000.0,126632200000.00008,dace,s175
755,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s211,94397000.0,94571545.45454545,209556872727.2718,dace,s211
756,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s212,95489000.0,96442454.54545455,5388995872727.281,dace,s212
757,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s221,74046000.0,74126000.0,59002799999.99949,dace,s221
758,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s222,62109000.0,62137363.63636363,24934654545.45443,dace,s222
759,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s2244,54102500.0,54054700.0,547674233333.3266,dace,s2244
760,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s2251,97633000.0,98021636.36363636,1254991254545.454,dace,s2251
761,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s231,471134000.0,472195200.0,5838868400000.022,dace,s231
762,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s233,89337000.0,89691200.0,1126694400000.002,dace,s233
763,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s235,939252000.0,940501454.5454545,10666541672727.254,dace,s235
764,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s241,167255000.0,167165545.45454547,297405872727.25494,dace,s241
765,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s242,0.0,0.0,0.0,dace,s242
766,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s243,128100000.0,127759454.54545455,66353521672727.266,dace,s243
767,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s244,84731000.0,84770727.27272727,63222618181.81789,dace,s244
768,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s251,290632500.0,302998300.0,954855924455554.9,dace,s251
769,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s252,53935000.0,53935000.0,742326599999.9998,dace,s252
770,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s253,121303000.0,153813454.54545453,6170058079672727.0,dace,s253
771,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s254,165118000.0,165522727.27272728,921037418181.8168,dace,s254
772,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s255,39768000.0,39996636.36363637,223223854545.45468,dace,s255
773,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s261,82702000.0,82688909.0909091,31970090909.091206,dace,s261
774,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s271,240998000.0,242067700.0,9166775566666.672,dace,s271
775,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s272,41553500.0,41751200.0,158850399999.99997,dace,s272
776,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s273,123636500.0,124718000.0,20260688444444.44,dace,s273
777,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s274,96136000.0,96284636.36363636,325472054545.4539,dace,s274
778,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s291,82790500.0,83295800.0,1561913955555.5518,dace,s291
779,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s292,40539500.0,40554600.0,387396044444.44385,dace,s292
780,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s293,69324000.0,69779272.72727273,18740041418181.82,dace,s293
781,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s3110,144821500.0,145939300.0,6144985344444.451,dace,s3110
782,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s3111,103461000.0,103682454.54545455,645058272727.2721,dace,s3111
783,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s31111,22335000.0,23121454.545454547,4951085672727.273,dace,s31111
784,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s3112,41408000.0,41466545.45454545,27875072727.272804,dace,s3112
785,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s3113,165788000.0,165942000.0,391307200000.002,dace,s3113
786,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s321,83010000.0,82963363.63636364,27870854545.45451,dace,s321
787,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s322,186533000.0,186815636.36363637,944966254545.4678,dace,s322
788,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s323,96084000.0,96074000.0,150704400000.00027,dace,s323
789,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s3251,123774000.0,124536400.0,3592927822222.2207,dace,s3251
790,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s331,27513000.0,27611900.0,95854988888.88889,dace,s331
791,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s341,230836500.0,230928600.0,101423822222.2226,dace,s341
792,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s342,232597000.0,232830900.0,465153877777.779,dace,s342
793,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s343,48451500.0,48540000.0,92826888888.8891,dace,s343
794,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s351,342468000.0,344603300.0,63155831566666.29,dace,s351
795,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s352,415720500.0,415776000.0,588626666666.6671,dace,s352
796,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s353,542003000.0,543666636.3636364,32883748654545.508,dace,s353
797,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s4112,445674000.0,448911100.0,121081854099999.98,dace,s4112
798,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s4113,591298000.0,593423454.5454545,93465067472727.4,dace,s4113
799,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s4114,542888500.0,565106200.0,3938523368844445.0,dace,s4114
800,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s4115,534210500.0,537282500.0,44323201611111.05,dace,s4115
801,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s4116,63000.0,63181.818181818184,763636.3636363635,dace,s4116
802,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s4117,62625500.0,62974800.0,1096958400000.0,dace,s4117
803,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s4121,60933500.0,61378000.0,1506893111111.1113,dace,s4121
804,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s424,213991000.0,214877700.0,6151250011111.121,dace,s424
805,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s431,397106500.0,401771700.0,64630191566666.625,dace,s431
806,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s441,62343500.0,62667000.0,543561555555.5562,dace,s441
807,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s442,51326000.0,51438500.0,162605833333.33365,dace,s442
808,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s443,121441000.0,130336000.0,735981421111111.2,dace,s443
809,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s451,745862500.0,746422800.0,7479253511111.073,dace,s451
810,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s452,213368000.0,233268600.0,3878448887822222.0,dace,s452
811,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s453,109412000.0,118553727.27272727,914835479218181.8,dace,s453
812,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s471,94855000.0,95085500.0,636858500000.0002,dace,s471
813,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s481,67570000.0,67682400.0,459365599999.9992,dace,s481
814,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s482,61039500.0,61355100.0,1255271211111.1106,dace,s482
815,gcc,arm,runtimes_v8f_intrinsic_neon.csv,dace_s491,764018000.0,764409727.2727273,13358631618181.799,dace,s491
816,gcc,arm,runtimes_v8f_intrinsic_neon.csv,s311_cpy,414142000.0,420537818.1818182,399849675363636.4,,
817,gcc,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s000,193458890.0,195726344.0,21561786758831.85,cpp,s000
818,gcc,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s111,86762023.0,86892516.54545455,311974669679.4714,cpp,s111
819,gcc,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s1111,124415645.0,159517859.36363637,7839031569545278.0,cpp,s1111
820,gcc,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s1112,103861596.0,104143345.18181819,1857440886075.9695,cpp,s1112
821,gcc,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s1113,67196204.0,67319666.54545455,1363754175526.0718,cpp,s1113
822,gcc,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s1115,4195649.0,4344253.636363637,247207895883.2545,cpp,s1115
823,gcc,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s112,127678867.0,128316730.45454545,7935544829537.873,cpp,s112
824,gcc,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s113,140636102.0,141025639.27272728,3446995018057.0225,cpp,s113
825,gcc,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s114,586851.0,594626.7272727273,712324155.4181818,cpp,s114
826,gcc,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s115,278063.0,311937.36363636365,9845034950.254543,cpp,s115
827,gcc,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s116,240087283.0,241216869.1818182,7909812584275.953,cpp,s116
828,gcc,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s1161,108129603.0,108716227.9090909,4946335751653.486,cpp,s1161
829,gcc,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s118,3346549.0,3460729.272727273,53099430320.01816,cpp,s118
830,gcc,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s119,73684093.0,74051751.18181819,1361513024199.1672,cpp,s119
831,gcc,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s121,127138524.0,127214113.81818181,1338977688589.3708,cpp,s121
832,gcc,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s1213,90153122.0,90205779.27272727,876048263080.0173,cpp,s1213
833,gcc,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s122,29331845.0,29579300.0,611742172676.8002,cpp,s122
834,gcc,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s1221,34194655.0,34207180.36363637,7624341971.854901,cpp,s1221
835,gcc,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s123,131136917.0,131278881.18181819,266993227543.96417,cpp,s123
836,gcc,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s1232,30261758.0,30364418.09090909,71720323048.89093,cpp,s1232
837,gcc,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s124,93342857.0,94366926.72727273,8836465934933.22,cpp,s124
838,gcc,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s125,1106296.0,1298916.6363636365,286735195195.05457,cpp,s125
839,gcc,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s1251,450352082.0,452883072.0,47754995847969.02,cpp,s1251
840,gcc,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s126,49909085.0,50537870.54545455,4130431384781.2744,cpp,s126
841,gcc,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s127,114619604.0,116528233.72727273,29320186678567.406,cpp,s127
842,gcc,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s128,129892474.0,129991769.9090909,601786521937.888,cpp,s128
843,gcc,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s13110,144950277.0,145804861.72727272,8109055360315.435,cpp,s13110
844,gcc,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s132,21536.0,21279.454545454544,245945.87272727265,cpp,s132
845,gcc,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s1351,433048428.0,433530013.72727275,1940381207498.6633,cpp,s1351
846,gcc,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s1421,209363647.0,209869933.27272728,5768873857361.825,cpp,s1421
847,gcc,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s151,209704307.0,210777333.27272728,4565959924058.195,cpp,s151
848,gcc,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s152,96373143.0,96522953.45454545,294888208329.4731,cpp,s152
849,gcc,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s161,131997922.0,133080327.27272727,25066055044528.594,cpp,s161
850,gcc,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s162,316480494.0,316069815.27272725,25037148608796.508,cpp,s162
851,gcc,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s171,43661487.0,43782184.36363637,306242175894.45557,cpp,s171
852,gcc,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s172,43566865.0,44103443.45454545,1410325206148.6704,cpp,s172
853,gcc,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s173,263349643.0,288189274.1818182,7431716666381371.0,cpp,s173
